order_in,Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Discount,Profit,CoGS,ship_mode_id
8563,CA-2016-123540,2016-04-02,2016-04-06,DJ-13420,FUR-CH-10000847,1454.9,5,0.0,378.274,1076.6260000000002,1
8564,US-2017-108315,2017-04-30,2017-05-04,MH-18115,OFF-BI-10000822,4.842,3,0.7,-3.5508,8.3928,2
8565,US-2017-108315,2017-04-30,2017-05-04,MH-18115,FUR-FU-10000747,220.704,6,0.2,-8.2764,228.9804,2
8566,CA-2016-134110,2016-11-17,2016-11-18,BG-11035,TEC-PH-10002350,67.176,3,0.2,6.7176,60.458400000000005,3
8567,CA-2016-134110,2016-11-17,2016-11-18,BG-11035,OFF-PA-10000697,15.232,4,0.2,5.5216,9.7104,3
8568,US-2016-136581,2016-11-10,2016-11-12,SV-20365,OFF-PA-10002787,31.104,6,0.2,10.8864,20.217599999999997,3
8569,CA-2016-162390,2016-12-06,2016-12-12,DP-13105,OFF-BI-10004318,968.744,7,0.2,314.8418,653.9022,2
8570,CA-2016-162390,2016-12-06,2016-12-12,DP-13105,OFF-BI-10001721,222.352,13,0.2,77.8232,144.5288,2
8571,CA-2016-162390,2016-12-06,2016-12-12,DP-13105,TEC-CO-10004202,479.984,2,0.2,89.997,389.98699999999997,2
8572,CA-2016-162222,2016-04-03,2016-04-03,SR-20740,OFF-PA-10003893,10.272,3,0.2,3.21,7.062,4
8573,CA-2014-121629,2014-11-28,2014-12-02,BT-11680,TEC-MA-10004679,998.85,5,0.4,-199.77,1198.6200000000001,2
8574,CA-2015-164623,2015-10-20,2015-10-22,MS-17770,OFF-PA-10000249,24.56,2,0.0,11.5432,13.016799999999998,3
8575,CA-2014-159849,2014-09-19,2014-09-19,JK-15640,OFF-FA-10000053,5.67,3,0.0,0.1134,5.5565999999999995,4
8576,CA-2017-101273,2017-08-27,2017-08-30,ST-20530,OFF-AP-10000804,14.336,4,0.2,0.896,13.44,1
8577,CA-2017-106747,2017-07-03,2017-07-04,TS-21505,FUR-FU-10004188,102.3,1,0.0,26.598,75.702,3
8578,CA-2017-146164,2017-12-22,2017-12-26,CM-12190,FUR-TA-10004915,607.52,2,0.0,97.2032,510.3168,2
8579,CA-2017-146164,2017-12-22,2017-12-26,CM-12190,OFF-ST-10001228,31.16,2,0.0,7.79,23.37,2
8580,CA-2016-111605,2016-12-27,2017-01-02,JW-15955,OFF-LA-10002368,2.61,1,0.0,1.2006,1.4094,2
8581,CA-2014-130673,2014-05-20,2014-05-22,MC-17590,FUR-FU-10003489,10.332,3,0.6,-5.9409,16.2729,1
8582,CA-2014-130673,2014-05-20,2014-05-22,MC-17590,OFF-PA-10000289,10.368,2,0.2,3.6288,6.7392,1
8583,CA-2014-130673,2014-05-20,2014-05-22,MC-17590,TEC-AC-10004227,20.784,2,0.2,-3.6372,24.4212,1
8584,CA-2014-130673,2014-05-20,2014-05-22,MC-17590,OFF-ST-10000636,66.96,5,0.2,-13.392,80.35199999999999,1
8585,CA-2014-104808,2014-02-04,2014-02-08,MH-17440,OFF-BI-10003676,17.248,2,0.2,6.0368,11.211200000000002,1
8586,US-2017-132927,2017-12-09,2017-12-15,RD-19720,OFF-BI-10001116,11.088,7,0.7,-8.1312,19.2192,2
8587,CA-2017-162015,2017-07-11,2017-07-18,KB-16240,TEC-AC-10003832,1287.45,5,0.0,244.6155,1042.8345,2
8588,CA-2017-162015,2017-07-11,2017-07-18,KB-16240,OFF-AP-10003040,168.1,5,0.0,43.706,124.39399999999999,2
8589,CA-2015-138492,2015-05-15,2015-05-22,FC-14335,OFF-ST-10002583,51.968,2,0.2,-10.3936,62.3616,2
8590,CA-2017-145338,2017-01-29,2017-02-01,BD-11770,OFF-AR-10002053,4.768,2,0.2,0.4768,4.2912,3
8591,CA-2017-126676,2017-09-29,2017-10-01,FH-14365,OFF-EN-10004846,7.98,3,0.0,3.9102,4.069800000000001,3
8592,CA-2017-101700,2017-04-23,2017-04-26,SO-20335,OFF-EN-10003134,18.688,2,0.2,7.008,11.68,3
8593,CA-2017-101700,2017-04-23,2017-04-26,SO-20335,FUR-FU-10001025,11.664,3,0.2,3.3534,8.310599999999999,3
8594,CA-2017-159667,2017-11-09,2017-11-13,PM-19135,TEC-AC-10002567,191.976,3,0.2,38.3952,153.5808,2
8595,CA-2017-159667,2017-11-09,2017-11-13,PM-19135,TEC-PH-10004094,499.168,4,0.2,31.198,467.97,2
8596,CA-2014-111934,2014-05-05,2014-05-07,GD-14590,OFF-BI-10004364,11.88,2,0.0,5.346,6.534000000000001,3
8597,CA-2014-111934,2014-05-05,2014-05-07,GD-14590,OFF-PA-10000474,35.44,1,0.0,16.6568,18.783199999999997,3
8598,US-2016-117387,2016-10-27,2016-10-31,PA-19060,OFF-BI-10004308,67.136,4,0.2,25.176,41.959999999999994,2
8599,CA-2014-141110,2014-11-26,2014-12-01,LS-17200,OFF-BI-10002012,4.32,3,0.2,1.512,2.8080000000000003,2
8600,CA-2014-141110,2014-11-26,2014-12-01,LS-17200,OFF-PA-10002586,14.94,3,0.0,7.0218,7.9182,2
8601,CA-2014-141110,2014-11-26,2014-12-01,LS-17200,OFF-AP-10000692,40.54,2,0.0,11.3512,29.1888,2
8602,CA-2014-141110,2014-11-26,2014-12-01,LS-17200,OFF-BI-10001553,7.312,1,0.2,2.5592,4.752800000000001,2
8603,US-2014-133949,2014-12-31,2014-12-31,JL-15175,TEC-PH-10004908,475.944,7,0.2,59.493,416.451,4
8604,US-2016-116365,2016-01-03,2016-01-08,CA-12310,TEC-AC-10002217,30.08,2,0.2,-5.264,35.344,2
8605,US-2016-116365,2016-01-03,2016-01-08,CA-12310,TEC-AC-10002942,165.6,3,0.2,-6.21,171.81,2
8606,US-2016-116365,2016-01-03,2016-01-08,CA-12310,TEC-PH-10002890,180.96,5,0.2,13.572,167.388,2
8607,CA-2017-162936,2017-08-18,2017-08-22,CM-12160,TEC-AC-10003614,23.18,2,0.0,7.6494,15.5306,2
8608,CA-2014-151946,2014-06-04,2014-06-09,BT-11440,FUR-FU-10002878,56.96,2,0.0,21.0752,35.8848,2
8609,CA-2014-151946,2014-06-04,2014-06-09,BT-11440,OFF-AP-10001626,15.56,4,0.0,4.0456,11.5144,2
8610,CA-2014-151946,2014-06-04,2014-06-09,BT-11440,FUR-BO-10003272,353.568,2,0.2,-44.196,397.764,2
8611,CA-2014-151946,2014-06-04,2014-06-09,BT-11440,FUR-FU-10002191,13.96,2,0.0,6.7008,7.259200000000001,2
8612,CA-2017-123624,2017-11-13,2017-11-17,SE-20110,TEC-AC-10000682,82.95,5,0.0,29.0325,53.917500000000004,1
8613,CA-2016-146437,2016-01-28,2016-02-01,HG-14965,OFF-AR-10000588,39.68,2,0.0,10.3168,29.3632,1
8614,CA-2016-138233,2016-11-09,2016-11-14,PF-19165,TEC-AC-10002001,479.97,3,0.0,177.5889,302.38110000000006,2
8615,CA-2016-165918,2016-09-10,2016-09-14,BD-11770,OFF-LA-10003720,7.38,2,0.0,3.4686,3.9114,2
8616,CA-2016-165918,2016-09-10,2016-09-14,BD-11770,OFF-BI-10004364,14.256,3,0.2,4.455,9.801,2
8617,CA-2016-165918,2016-09-10,2016-09-14,BD-11770,OFF-PA-10000100,81.98,2,0.0,40.1702,41.8098,2
8618,CA-2016-165918,2016-09-10,2016-09-14,BD-11770,OFF-BI-10004826,39.624,3,0.2,13.8684,25.7556,2
8619,CA-2017-117513,2017-03-03,2017-03-08,BT-11395,FUR-TA-10001520,399.672,7,0.2,-14.9877,414.65970000000004,2
8620,CA-2017-132437,2017-09-08,2017-09-13,EM-14095,OFF-ST-10001031,65.12,4,0.0,16.9312,48.1888,1
8621,US-2017-119319,2017-11-06,2017-11-09,LC-17050,FUR-FU-10003878,30.56,5,0.6,-19.864,50.424,1
8622,CA-2017-104318,2017-05-13,2017-05-18,FH-14275,OFF-AP-10000358,20.768,2,0.2,2.3364,18.4316,2
8623,US-2016-114230,2016-11-27,2016-12-01,CM-12235,OFF-ST-10000876,39.808,4,0.2,3.9808,35.8272,2
8624,CA-2015-136147,2015-11-13,2015-11-18,FM-14380,OFF-BI-10004224,121.104,6,0.7,-100.92,222.024,2
8625,CA-2015-136147,2015-11-13,2015-11-18,FM-14380,TEC-AC-10004568,111.96,5,0.2,-1.3995,113.3595,2
8626,CA-2015-156118,2015-12-08,2015-12-12,HG-14965,OFF-PA-10000533,15.696,3,0.2,5.1012,10.5948,2
8627,CA-2015-164084,2015-09-07,2015-09-12,AG-10525,OFF-ST-10003638,70.26,3,0.0,18.9702,51.28980000000001,2
8628,CA-2015-164084,2015-09-07,2015-09-12,AG-10525,TEC-AC-10002305,90.0,5,0.0,16.2,73.8,2
8629,CA-2015-164084,2015-09-07,2015-09-12,AG-10525,OFF-BI-10000605,6.096,2,0.2,2.0574,4.038600000000001,2
8630,CA-2015-164084,2015-09-07,2015-09-12,AG-10525,FUR-TA-10003569,481.176,2,0.4,-120.294,601.47,2
8631,CA-2015-164084,2015-09-07,2015-09-12,AG-10525,OFF-FA-10003059,7.24,4,0.0,2.3892,4.8508,2
8632,CA-2016-107783,2016-07-28,2016-07-29,OT-18730,FUR-BO-10004409,177.45,5,0.5,-78.078,255.528,3
8633,CA-2016-107783,2016-07-28,2016-07-29,OT-18730,OFF-BI-10000545,1369.764,6,0.7,-913.176,2282.94,3
8634,CA-2016-107783,2016-07-28,2016-07-29,OT-18730,OFF-AP-10004052,9.48,3,0.2,0.711,8.769,3
8635,CA-2017-159793,2017-08-25,2017-08-29,SV-20365,FUR-BO-10001798,130.98,2,0.5,-89.0664,220.0464,2
8636,CA-2014-160094,2014-04-30,2014-05-02,JM-16195,OFF-AR-10004010,174.95,5,0.0,45.487,129.463,3
8637,CA-2014-160094,2014-04-30,2014-05-02,JM-16195,OFF-ST-10000585,826.0,5,0.0,214.76,611.24,3
8638,CA-2017-151281,2017-04-27,2017-05-02,HM-14980,FUR-FU-10000397,139.58,7,0.0,39.0824,100.4976,2
8639,CA-2017-118346,2017-07-23,2017-07-24,PO-19180,TEC-AC-10000736,399.95,5,0.0,143.982,255.968,3
8640,CA-2014-129819,2014-12-13,2014-12-15,KC-16675,OFF-BI-10004970,12.39,3,0.0,5.8233,6.566700000000001,1
8641,US-2017-148551,2017-01-12,2017-01-16,DB-13120,OFF-BI-10000545,760.98,5,0.8,-1141.47,1902.45,2
8642,CA-2017-147767,2017-12-02,2017-12-02,SV-20935,OFF-BI-10001670,67.86,6,0.7,-45.24,113.1,4
8643,CA-2015-108259,2015-11-08,2015-11-15,NS-18640,OFF-FA-10000624,31.504,11,0.2,11.814,19.69,2
8644,CA-2015-108259,2015-11-08,2015-11-15,NS-18640,OFF-LA-10002945,5.04,1,0.2,1.638,3.402,2
8645,CA-2015-108259,2015-11-08,2015-11-15,NS-18640,OFF-BI-10000315,39.879,7,0.7,-29.2446,69.1236,2
8646,CA-2015-108259,2015-11-08,2015-11-15,NS-18640,FUR-FU-10000023,4.712,1,0.2,1.4136,3.2984,2
8647,CA-2016-113341,2016-11-25,2016-11-29,MH-17455,FUR-CH-10004698,194.352,3,0.2,19.4352,174.9168,2
8648,US-2015-131842,2015-12-05,2015-12-08,RR-19525,FUR-CH-10004477,97.424,2,0.2,10.9602,86.4638,3
8649,CA-2016-164574,2016-07-29,2016-08-03,RH-19555,OFF-ST-10003816,704.76,5,0.2,26.4285,678.3315,2
8650,CA-2016-164574,2016-07-29,2016-08-03,RH-19555,OFF-BI-10002429,27.396,3,0.7,-20.0904,47.4864,2
8651,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,OFF-FA-10000840,5.7,5,0.0,2.679,3.0210000000000004,4
8652,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,FUR-FU-10001918,14.19,3,0.0,5.5341,8.655899999999999,4
8653,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,OFF-SU-10001574,7.3,2,0.0,2.19,5.109999999999999,4
8654,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,TEC-AC-10001606,199.98,2,0.0,75.9924,123.98759999999999,4
8655,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,TEC-AC-10003399,144.96,4,0.0,60.8832,84.0768,4
8656,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,TEC-AC-10000865,118.0,2,0.0,20.06,97.94,4
8657,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,OFF-PA-10002923,48.94,1,0.0,24.47,24.47,4
8658,CA-2014-142769,2014-09-13,2014-09-13,RP-19390,OFF-AP-10004785,22.66,2,0.0,9.7438,12.9162,4
8659,CA-2016-168361,2016-06-21,2016-06-25,KB-16600,OFF-BI-10003727,0.836,1,0.8,-1.3376,2.1736,2
8660,CA-2016-153185,2016-09-03,2016-09-08,MH-17620,OFF-PA-10002246,30.96,6,0.2,11.223,19.737000000000002,2
8661,CA-2017-124765,2017-11-25,2017-11-30,HZ-14950,FUR-BO-10003965,723.92,5,0.2,-81.441,805.361,2
8662,CA-2015-131856,2015-05-12,2015-05-17,JG-15160,FUR-FU-10000175,21.968,4,0.6,-15.9268,37.894800000000004,2
8663,CA-2015-131856,2015-05-12,2015-05-17,JG-15160,TEC-PH-10001336,619.152,6,0.2,69.6546,549.4974000000001,2
8664,CA-2015-131856,2015-05-12,2015-05-17,JG-15160,OFF-PA-10001954,127.904,7,0.2,41.5688,86.33519999999999,2
8665,CA-2017-126634,2017-03-30,2017-04-01,AB-10165,FUR-FU-10004973,94.2,5,0.0,39.564,54.636,1
8666,CA-2016-118500,2016-11-17,2016-11-18,HJ-14875,OFF-SU-10004231,49.5,5,0.0,13.365,36.135,3
8667,CA-2016-163951,2016-12-30,2017-01-02,CJ-11875,OFF-AR-10004269,16.52,5,0.2,1.652,14.868,3
8668,CA-2016-149916,2016-12-22,2016-12-24,ED-13885,OFF-BI-10004002,55.36,4,0.2,19.376,35.983999999999995,1
8669,CA-2016-149916,2016-12-22,2016-12-24,ED-13885,TEC-MA-10000752,11.56,1,0.2,3.757,7.803000000000001,1
8670,CA-2015-158918,2015-12-20,2015-12-25,AI-10855,OFF-PA-10004947,17.12,4,0.0,7.704,9.416,1
8671,US-2014-159611,2014-12-27,2015-01-01,KB-16315,FUR-FU-10004904,182.352,3,0.2,-18.2352,200.5872,1
8672,US-2014-159611,2014-12-27,2015-01-01,KB-16315,OFF-ST-10002790,118.16,2,0.2,-25.109,143.269,1
8673,CA-2017-163265,2017-02-16,2017-02-21,JS-16030,OFF-FA-10004854,18.368,2,0.2,6.1992,12.168799999999997,2
8674,CA-2017-163265,2017-02-16,2017-02-21,JS-16030,FUR-CH-10004063,600.558,3,0.3,-8.5794,609.1374,2
8675,CA-2017-163265,2017-02-16,2017-02-21,JS-16030,OFF-ST-10000642,50.352,3,0.2,-8.1822,58.5342,2
8676,CA-2017-163265,2017-02-16,2017-02-21,JS-16030,OFF-AR-10004078,28.032,6,0.2,3.504,24.528,2
8677,CA-2017-163265,2017-02-16,2017-02-21,JS-16030,FUR-FU-10004270,7.692,1,0.6,-3.6537,11.3457,2
8678,CA-2017-141705,2017-10-24,2017-10-26,PO-18850,FUR-TA-10004607,517.405,5,0.3,-81.3065,598.7115,3
8679,CA-2016-112739,2016-09-02,2016-09-07,RD-19810,OFF-BI-10001132,8.608,8,0.8,-13.3424,21.950400000000002,1
8680,CA-2016-112739,2016-09-02,2016-09-07,RD-19810,TEC-AC-10001714,159.56,5,0.2,33.9065,125.65350000000001,1
8681,CA-2016-143805,2016-12-01,2016-12-03,JD-15895,OFF-AP-10002945,2104.55,7,0.0,694.5015,1410.0485000000003,1
8682,CA-2016-143805,2016-12-01,2016-12-03,JD-15895,OFF-SU-10004664,40.7,5,0.0,11.803,28.897000000000002,1
8683,CA-2014-133634,2014-11-05,2014-11-10,SR-20740,TEC-AC-10002550,47.79,3,0.0,16.2486,31.5414,2
8684,CA-2017-101665,2017-11-25,2017-12-01,TZ-21580,OFF-AR-10002335,5.16,2,0.0,1.3416,3.8184000000000005,2
8685,CA-2016-155446,2016-12-16,2016-12-23,TN-21040,TEC-AC-10001445,21.21,7,0.0,4.4541,16.7559,2
8686,CA-2017-137323,2017-11-14,2017-11-18,PW-19030,OFF-ST-10003996,96.36,6,0.0,25.0536,71.3064,1
8687,CA-2016-144015,2016-06-26,2016-06-26,AH-10075,OFF-SU-10003505,231.72,2,0.0,11.586,220.134,4
8688,CA-2016-144015,2016-06-26,2016-06-26,AH-10075,OFF-FA-10000624,17.9,5,0.0,8.95,8.95,4
8689,CA-2016-144015,2016-06-26,2016-06-26,AH-10075,OFF-PA-10002870,12.48,2,0.0,5.616,6.864000000000001,4
8690,CA-2014-101427,2014-12-26,2014-12-30,AY-10555,OFF-AR-10002257,8.016,3,0.2,1.1022,6.9138,2
8691,CA-2016-136770,2016-08-14,2016-08-18,SP-20650,TEC-PH-10003580,259.896,2,0.4,-56.3108,316.20680000000004,2
8692,CA-2016-136770,2016-08-14,2016-08-18,SP-20650,TEC-PH-10001530,247.188,2,0.4,-49.4376,296.62559999999996,2
8693,CA-2016-136770,2016-08-14,2016-08-18,SP-20650,TEC-AC-10000420,279.96,5,0.2,48.993,230.96699999999998,2
8694,CA-2016-118311,2016-10-24,2016-10-28,ED-13885,TEC-AC-10000892,450.0,5,0.0,162.0,288.0,2
8695,US-2014-112795,2014-08-23,2014-08-28,CR-12625,OFF-PA-10001934,19.44,3,0.0,9.5256,9.9144,1
8696,CA-2017-127096,2017-09-15,2017-09-17,CS-12400,FUR-TA-10003473,300.904,1,0.2,11.2839,289.6201,1
8697,CA-2017-119284,2017-06-15,2017-06-20,TS-21205,TEC-PH-10001051,239.976,3,0.2,26.9973,212.9787,2
8698,CA-2017-119284,2017-06-15,2017-06-20,TS-21205,FUR-FU-10004351,31.168,4,0.2,9.3504,21.8176,2
8699,CA-2017-119284,2017-06-15,2017-06-20,TS-21205,FUR-TA-10004152,120.96,2,0.4,-28.224,149.184,2
8700,CA-2017-119284,2017-06-15,2017-06-20,TS-21205,TEC-PH-10000560,2239.936,8,0.2,223.9936,2015.9424000000001,2
8701,CA-2017-119284,2017-06-15,2017-06-20,TS-21205,OFF-AP-10004249,76.608,8,0.2,6.7032,69.90480000000001,2
8702,CA-2017-119284,2017-06-15,2017-06-20,TS-21205,OFF-ST-10001490,142.776,1,0.2,17.847,124.929,2
8703,CA-2017-119284,2017-06-15,2017-06-20,TS-21205,OFF-PA-10000312,91.36,5,0.2,29.692,61.668,2
8704,CA-2015-133494,2015-03-01,2015-03-05,RP-19390,OFF-AP-10002906,3.552,2,0.2,0.444,3.108,2
8705,CA-2016-111318,2016-07-23,2016-07-26,IL-15100,TEC-PH-10004100,115.136,8,0.2,11.5136,103.6224,3
8706,US-2014-132745,2014-10-01,2014-10-05,NF-18475,OFF-FA-10000254,4.71,1,0.0,0.0,4.71,2
8707,CA-2014-146815,2014-09-08,2014-09-13,PP-18955,FUR-CH-10004289,172.764,2,0.1,13.4372,159.32680000000002,2
8708,CA-2014-146815,2014-09-08,2014-09-13,PP-18955,OFF-AR-10003469,3.52,2,0.0,1.6896,1.8304,2
8709,CA-2014-119144,2014-11-16,2014-11-18,JD-16150,TEC-PH-10004188,79.968,4,0.2,-17.9928,97.9608,3
8710,CA-2014-119144,2014-11-16,2014-11-18,JD-16150,FUR-BO-10004015,305.9745,3,0.15,25.1979,280.7766,3
8711,CA-2014-119144,2014-11-16,2014-11-18,JD-16150,OFF-ST-10000991,344.91,3,0.0,10.3473,334.5627,3
8712,CA-2014-105648,2014-03-03,2014-03-07,EJ-14155,FUR-TA-10002958,626.352,3,0.2,-23.4882,649.8402,2
8713,US-2015-145422,2015-12-03,2015-12-07,PW-19240,FUR-BO-10002213,359.499,3,0.15,-29.6058,389.1048,2
8714,CA-2017-136623,2017-07-11,2017-07-16,TS-21430,TEC-PH-10000004,71.952,6,0.2,5.3964,66.5556,2
8715,CA-2017-136623,2017-07-11,2017-07-16,TS-21430,OFF-BI-10003708,29.8,5,0.2,9.3125,20.4875,2
8716,CA-2017-121678,2017-11-16,2017-11-20,BM-11650,OFF-BI-10002949,1.824,1,0.7,-1.3984,3.2224000000000004,1
8717,CA-2016-120824,2016-06-12,2016-06-16,AW-10930,OFF-AP-10001242,64.384,4,0.8,-160.96,225.344,1
8718,CA-2016-120824,2016-06-12,2016-06-16,AW-10930,FUR-FU-10001424,6.984,2,0.6,-4.5396,11.5236,1
8719,CA-2016-120824,2016-06-12,2016-06-16,AW-10930,OFF-AR-10003469,11.264,8,0.2,3.9424,7.321599999999999,1
8720,CA-2016-120824,2016-06-12,2016-06-16,AW-10930,OFF-PA-10000232,15.552,3,0.2,5.6376,9.9144,1
8721,CA-2016-120824,2016-06-12,2016-06-16,AW-10930,FUR-CH-10000229,379.372,2,0.3,-119.2312,498.6032,1
8722,CA-2016-120824,2016-06-12,2016-06-16,AW-10930,OFF-ST-10002562,67.536,9,0.2,6.7536,60.7824,1
8723,CA-2016-120824,2016-06-12,2016-06-16,AW-10930,OFF-BI-10001525,1.524,2,0.8,-2.667,4.191,1
8724,US-2016-135209,2016-12-29,2016-12-31,MH-17290,OFF-PA-10002986,37.408,7,0.2,13.0928,24.3152,1
8725,US-2016-135209,2016-12-29,2016-12-31,MH-17290,OFF-PA-10000143,25.344,6,0.2,8.8704,16.4736,1
8726,CA-2017-148145,2017-03-18,2017-03-23,SW-20275,OFF-AR-10003752,46.2,4,0.0,21.252,24.948000000000004,2
8727,CA-2015-103870,2015-12-27,2015-12-31,SP-20860,TEC-AC-10002370,4.728,3,0.2,0.7092,4.0188,2
8728,CA-2015-103870,2015-12-27,2015-12-31,SP-20860,FUR-FU-10002030,53.352,3,0.2,16.0056,37.346399999999996,2
8729,CA-2015-103870,2015-12-27,2015-12-31,SP-20860,FUR-BO-10002853,131.104,2,0.2,8.194,122.91000000000001,2
8730,CA-2015-103870,2015-12-27,2015-12-31,SP-20860,OFF-ST-10002562,22.512,3,0.2,2.2512,20.2608,2
8731,CA-2015-103870,2015-12-27,2015-12-31,SP-20860,TEC-AC-10004227,72.744,7,0.2,-12.7302,85.4742,2
8732,CA-2015-111017,2015-07-31,2015-08-06,SC-20695,OFF-SU-10002573,52.59,3,0.0,15.777,36.813,2
8733,CA-2017-116988,2017-06-27,2017-06-29,PW-19030,OFF-PA-10003848,19.44,3,0.0,9.3312,10.1088,1
8734,CA-2017-116988,2017-06-27,2017-06-29,PW-19030,FUR-FU-10001290,126.3,3,0.0,40.416,85.884,1
8735,CA-2017-116988,2017-06-27,2017-06-29,PW-19030,TEC-AC-10003832,1287.45,5,0.0,244.6155,1042.8345,1
8736,US-2014-169390,2014-02-07,2014-02-10,CS-12250,OFF-ST-10001558,64.96,4,0.0,9.744,55.215999999999994,1
8737,CA-2016-168774,2016-09-04,2016-09-09,RP-19855,OFF-ST-10001490,535.41,3,0.0,160.623,374.787,2
8738,CA-2017-161592,2017-04-06,2017-04-10,CS-12175,OFF-BI-10003669,8.1,5,0.7,-5.94,14.04,2
8739,US-2017-131961,2017-12-08,2017-12-11,MJ-17740,OFF-AR-10004441,13.248,4,0.2,3.6432,9.6048,3
8740,US-2017-131961,2017-12-08,2017-12-11,MJ-17740,TEC-PH-10001924,83.988,2,0.4,-20.997,104.985,3
8741,CA-2016-102498,2016-07-24,2016-07-25,JG-15160,OFF-AR-10004456,73.2,5,0.0,21.228,51.972,3
8742,CA-2015-113222,2015-11-09,2015-11-09,AG-10765,OFF-BI-10001890,10.74,3,0.0,5.1552,5.5848,4
8743,US-2015-144771,2015-10-02,2015-10-04,CK-12205,FUR-FU-10000629,11.032,1,0.2,3.0338,7.998200000000001,3
8744,US-2015-144771,2015-10-02,2015-10-04,CK-12205,TEC-AC-10002323,53.04,3,0.2,-4.641,57.681,3
8745,CA-2015-162376,2015-11-22,2015-11-25,HD-14785,OFF-AR-10003056,17.12,4,0.0,4.9648,12.1552,1
8746,CA-2015-162376,2015-11-22,2015-11-25,HD-14785,OFF-PA-10000300,59.94,3,0.0,28.1718,31.768199999999997,1
8747,CA-2017-128076,2017-02-02,2017-02-07,BO-11350,FUR-FU-10000293,210.58,2,0.0,12.6348,197.9452,2
8748,CA-2017-128076,2017-02-02,2017-02-07,BO-11350,OFF-BI-10003638,30.96,2,0.2,10.062,20.898000000000003,2
8749,CA-2017-128076,2017-02-02,2017-02-07,BO-11350,TEC-MA-10002109,239.984,2,0.2,38.9974,200.9866,2
8750,US-2015-163825,2015-06-16,2015-06-19,LC-16885,OFF-BI-10003527,3050.376,3,0.2,1143.891,1906.4850000000001,3
8751,US-2015-163825,2015-06-16,2015-06-19,LC-16885,TEC-PH-10004922,133.98,2,0.0,33.495,100.48499999999999,3
8752,CA-2016-105662,2016-05-05,2016-05-09,RB-19465,OFF-PA-10001001,93.248,4,0.2,31.4712,61.77680000000001,2
8753,CA-2016-105662,2016-05-05,2016-05-09,RB-19465,TEC-PH-10001198,177.48,3,0.2,19.9665,157.5135,2
8754,CA-2017-152198,2017-09-09,2017-09-10,JD-16015,OFF-LA-10000443,17.712,6,0.2,5.9778,11.7342,3
8755,CA-2017-152198,2017-09-09,2017-09-10,JD-16015,OFF-BI-10003669,4.86,3,0.7,-3.564,8.424,3
8756,CA-2017-152198,2017-09-09,2017-09-10,JD-16015,OFF-BI-10001628,6.258,2,0.7,-5.215,11.472999999999999,3
8757,CA-2016-114307,2016-07-22,2016-07-26,MF-17665,OFF-AP-10002350,37.68,2,0.0,10.5504,27.1296,2
8758,CA-2016-114307,2016-07-22,2016-07-26,MF-17665,OFF-PA-10004100,51.84,8,0.0,24.8832,26.956800000000005,2
8759,CA-2016-114307,2016-07-22,2016-07-26,MF-17665,FUR-FU-10000794,27.42,3,0.0,9.3228,18.0972,2
8760,CA-2016-114307,2016-07-22,2016-07-26,MF-17665,OFF-BI-10002012,5.4,3,0.0,2.592,2.8080000000000003,2
8761,CA-2016-159891,2016-01-31,2016-02-06,BF-11170,OFF-BI-10003527,1270.99,1,0.0,635.495,635.495,2
8762,CA-2016-159891,2016-01-31,2016-02-06,BF-11170,OFF-EN-10004483,125.36,8,0.0,58.9192,66.4408,2
8763,CA-2016-112578,2016-12-29,2017-01-02,FO-14305,OFF-ST-10003722,14.03,1,0.0,4.0687,9.9613,2
8764,CA-2016-112578,2016-12-29,2017-01-02,FO-14305,OFF-SU-10002557,27.96,2,0.0,7.2696,20.6904,2
8765,CA-2015-107083,2015-11-21,2015-11-27,BB-11545,OFF-AR-10002257,5.344,2,0.2,0.7348,4.6092,2
8766,CA-2015-107083,2015-11-21,2015-11-27,BB-11545,OFF-BI-10000756,1.696,2,0.8,-2.544,4.24,2
8767,CA-2015-107083,2015-11-21,2015-11-27,BB-11545,OFF-AP-10004136,24.588,3,0.8,-67.617,92.20500000000001,2
8768,CA-2015-107083,2015-11-21,2015-11-27,BB-11545,OFF-BI-10002194,7.98,5,0.8,-13.167,21.147,2
8769,CA-2015-151722,2015-10-05,2015-10-09,IL-15100,TEC-AC-10000892,288.0,4,0.2,57.6,230.4,2
8770,CA-2016-151148,2016-09-12,2016-09-13,PO-19180,TEC-PH-10001870,146.952,3,0.2,9.1845,137.76749999999998,4
8771,CA-2016-151148,2016-09-12,2016-09-13,PO-19180,FUR-CH-10002304,83.136,4,0.2,5.196,77.94,4
8772,CA-2017-115882,2017-09-14,2017-09-17,DB-13555,OFF-AP-10002534,942.784,4,0.2,94.2784,848.5056,3
8773,CA-2017-115882,2017-09-14,2017-09-17,DB-13555,OFF-PA-10001125,74.352,3,0.2,23.235,51.117000000000004,3
8774,CA-2015-132276,2015-02-23,2015-02-28,LC-16960,OFF-AP-10000804,26.88,6,0.0,6.72,20.16,2
